2.708000000000000000e+05,2.708000000000000000e+05,2.664800000000000000e+05,2.664800000000000000e+05,2.664800000000000000e+05,2.792400000000000000e+05,2.708000000000000000e+05,2.803600000000000000e+05
2.811200000000000000e+05,2.857600000000000000e+05,2.792400000000000000e+05,2.897600000000000000e+05,2.792400000000000000e+05,2.803600000000000000e+05,2.897600000000000000e+05,2.857600000000000000e+05
2.803600000000000000e+05,2.783200000000000000e+05,2.811200000000000000e+05,2.857600000000000000e+05,2.708000000000000000e+05,2.664800000000000000e+05,2.783200000000000000e+05,2.892400000000000000e+05
2.857600000000000000e+05,2.892400000000000000e+05,2.897600000000000000e+05,2.783200000000000000e+05,2.811200000000000000e+05,2.708000000000000000e+05,2.708000000000000000e+05,2.803600000000000000e+05
2.708000000000000000e+05,2.795600000000000000e+05,2.738000000000000000e+05,2.792400000000000000e+05,2.664800000000000000e+05,2.794800000000000000e+05,2.811200000000000000e+05,2.783200000000000000e+05
8.600000000000000000e+04,8.296000000000000000e+04,6.048000000000000000e+04,3.540000000000000000e+04,2.632000000000000000e+04,1.616000000000000000e+04,1.628000000000000000e+04,1.352000000000000000e+04
9.100000000000000000e+04,8.452000000000000000e+04,6.100000000000000000e+04,3.656000000000000000e+04,2.848000000000000000e+04,1.532000000000000000e+04,1.484000000000000000e+04,1.208000000000000000e+04
8.744000000000000000e+04,8.116000000000000000e+04,6.160000000000000000e+04,3.720000000000000000e+04,2.280000000000000000e+04,2.280000000000000000e+04,1.364000000000000000e+04,1.232000000000000000e+04
9.208000000000000000e+04,9.328000000000000000e+04,5.800000000000000000e+04,3.720000000000000000e+04,3.244000000000000000e+04,1.644000000000000000e+04,1.736000000000000000e+04,1.396000000000000000e+04
8.644000000000000000e+04,8.748000000000000000e+04,5.828000000000000000e+04,3.232000000000000000e+04,2.600000000000000000e+04,2.044000000000000000e+04,1.540000000000000000e+04,9.280000000000000000e+03
1.812400000000000000e+05,1.630000000000000000e+05,1.312800000000000000e+05,7.568000000000000000e+04,4.228000000000000000e+04,2.212000000000000000e+04,2.096000000000000000e+04,1.276000000000000000e+04
1.880800000000000000e+05,1.688400000000000000e+05,1.138000000000000000e+05,5.836000000000000000e+04,6.268000000000000000e+04,2.792000000000000000e+04,4.584000000000000000e+04,1.252000000000000000e+04
2.044400000000000000e+05,1.884800000000000000e+05,1.254400000000000000e+05,6.864000000000000000e+04,5.736000000000000000e+04,4.256000000000000000e+04,2.588000000000000000e+04,1.796000000000000000e+04
2.065200000000000000e+05,1.843200000000000000e+05,1.134400000000000000e+05,5.824000000000000000e+04,6.132000000000000000e+04,3.724000000000000000e+04,4.004000000000000000e+04,2.104000000000000000e+04
1.933600000000000000e+05,1.851200000000000000e+05,1.130000000000000000e+05,7.536000000000000000e+04,4.348000000000000000e+04,2.796000000000000000e+04,3.220000000000000000e+04,2.388000000000000000e+04
1.475200000000000000e+05,1.581200000000000000e+05,8.748000000000000000e+04,4.152000000000000000e+04,3.348000000000000000e+04,1.328000000000000000e+04,3.660000000000000000e+04,1.004000000000000000e+04
1.630400000000000000e+05,1.510800000000000000e+05,8.252000000000000000e+04,4.292000000000000000e+04,2.856000000000000000e+04,3.124000000000000000e+04,1.984000000000000000e+04,1.424000000000000000e+04
1.602400000000000000e+05,1.905600000000000000e+05,1.048400000000000000e+05,5.296000000000000000e+04,2.680000000000000000e+04,1.900000000000000000e+04,2.060000000000000000e+04,1.144000000000000000e+04
1.516400000000000000e+05,1.544400000000000000e+05,9.560000000000000000e+04,4.464000000000000000e+04,4.360000000000000000e+04,1.568000000000000000e+04,2.824000000000000000e+04,5.600000000000000000e+03
1.568000000000000000e+05,1.430000000000000000e+05,1.043600000000000000e+05,4.528000000000000000e+04,3.288000000000000000e+04,2.060000000000000000e+04,3.272000000000000000e+04,1.312000000000000000e+04
9.504000000000000000e+04,9.644000000000000000e+04,6.276000000000000000e+04,4.672000000000000000e+04,2.568000000000000000e+04,2.016000000000000000e+04,9.760000000000000000e+03,8.520000000000000000e+03
9.248000000000000000e+04,1.006800000000000000e+05,5.488000000000000000e+04,2.424000000000000000e+04,3.204000000000000000e+04,1.600000000000000000e+04,1.388000000000000000e+04,6.000000000000000000e+03
1.025600000000000000e+05,9.168000000000000000e+04,5.592000000000000000e+04,2.124000000000000000e+04,2.324000000000000000e+04,1.188000000000000000e+04,1.404000000000000000e+04,5.360000000000000000e+03
1.150000000000000000e+05,1.000000000000000000e+05,6.300000000000000000e+04,3.100000000000000000e+04,2.404000000000000000e+04,1.280000000000000000e+04,1.644000000000000000e+04,7.440000000000000000e+03
9.480000000000000000e+04,1.071200000000000000e+05,6.252000000000000000e+04,4.164000000000000000e+04,2.072000000000000000e+04,2.852000000000000000e+04,2.472000000000000000e+04,2.024000000000000000e+04
