2.127600000000000000e+05,2.202800000000000000e+05,2.168400000000000000e+05,2.087200000000000000e+05,2.196000000000000000e+05,2.196000000000000000e+05,2.217200000000000000e+05,2.202800000000000000e+05
2.196000000000000000e+05,2.025600000000000000e+05,2.168400000000000000e+05,2.217200000000000000e+05,2.121200000000000000e+05,2.168400000000000000e+05,2.217200000000000000e+05,2.087200000000000000e+05
2.202800000000000000e+05,2.087200000000000000e+05,2.127600000000000000e+05,2.087200000000000000e+05,2.121600000000000000e+05,2.121200000000000000e+05,2.222800000000000000e+05,2.087200000000000000e+05
2.127600000000000000e+05,2.252800000000000000e+05,2.025600000000000000e+05,2.168400000000000000e+05,2.252800000000000000e+05,2.127600000000000000e+05,2.217200000000000000e+05,2.222800000000000000e+05
2.121200000000000000e+05,2.121200000000000000e+05,2.121200000000000000e+05,2.025600000000000000e+05,2.222800000000000000e+05,2.025600000000000000e+05,2.025600000000000000e+05,2.241600000000000000e+05
6.464000000000000000e+04,6.304000000000000000e+04,4.260000000000000000e+04,2.700000000000000000e+04,1.976000000000000000e+04,1.356000000000000000e+04,1.444000000000000000e+04,6.000000000000000000e+03
7.176000000000000000e+04,7.496000000000000000e+04,4.260000000000000000e+04,2.632000000000000000e+04,1.816000000000000000e+04,1.572000000000000000e+04,1.484000000000000000e+04,1.144000000000000000e+04
7.008000000000000000e+04,6.404000000000000000e+04,4.148000000000000000e+04,3.360000000000000000e+04,2.412000000000000000e+04,1.524000000000000000e+04,1.480000000000000000e+04,1.056000000000000000e+04
6.772000000000000000e+04,6.928000000000000000e+04,3.984000000000000000e+04,2.360000000000000000e+04,2.312000000000000000e+04,1.548000000000000000e+04,1.556000000000000000e+04,7.720000000000000000e+03
6.824000000000000000e+04,6.516000000000000000e+04,4.240000000000000000e+04,2.196000000000000000e+04,1.912000000000000000e+04,1.148000000000000000e+04,1.032000000000000000e+04,7.960000000000000000e+03
1.398000000000000000e+05,1.371600000000000000e+05,6.668000000000000000e+04,3.056000000000000000e+04,2.016000000000000000e+04,1.436000000000000000e+04,8.400000000000000000e+03,1.248000000000000000e+04
1.262000000000000000e+05,1.300000000000000000e+05,7.296000000000000000e+04,2.820000000000000000e+04,3.324000000000000000e+04,1.700000000000000000e+04,2.244000000000000000e+04,8.520000000000000000e+03
1.386400000000000000e+05,1.440400000000000000e+05,9.268000000000000000e+04,3.940000000000000000e+04,3.064000000000000000e+04,2.544000000000000000e+04,2.764000000000000000e+04,1.976000000000000000e+04
1.385200000000000000e+05,1.286800000000000000e+05,8.100000000000000000e+04,3.180000000000000000e+04,2.964000000000000000e+04,1.852000000000000000e+04,1.208000000000000000e+04,9.560000000000000000e+03
1.407200000000000000e+05,1.348400000000000000e+05,8.344000000000000000e+04,3.392000000000000000e+04,2.432000000000000000e+04,3.100000000000000000e+04,1.760000000000000000e+04,1.524000000000000000e+04
1.186000000000000000e+05,1.272800000000000000e+05,6.756000000000000000e+04,2.364000000000000000e+04,2.924000000000000000e+04,2.304000000000000000e+04,1.564000000000000000e+04,1.688000000000000000e+04
1.264800000000000000e+05,1.409600000000000000e+05,7.468000000000000000e+04,3.208000000000000000e+04,1.932000000000000000e+04,2.668000000000000000e+04,1.964000000000000000e+04,1.012000000000000000e+04
1.200000000000000000e+05,1.180400000000000000e+05,6.708000000000000000e+04,2.564000000000000000e+04,1.772000000000000000e+04,6.000000000000000000e+03,1.920000000000000000e+04,1.360000000000000000e+04
1.236800000000000000e+05,1.275600000000000000e+05,5.628000000000000000e+04,2.324000000000000000e+04,1.184000000000000000e+04,1.192000000000000000e+04,1.000000000000000000e+04,6.080000000000000000e+03
1.391600000000000000e+05,1.168400000000000000e+05,6.868000000000000000e+04,3.000000000000000000e+04,4.052000000000000000e+04,1.908000000000000000e+04,2.864000000000000000e+04,1.912000000000000000e+04
8.620000000000000000e+04,7.152000000000000000e+04,5.024000000000000000e+04,1.896000000000000000e+04,1.284000000000000000e+04,1.344000000000000000e+04,1.464000000000000000e+04,1.816000000000000000e+04
8.376000000000000000e+04,8.336000000000000000e+04,4.096000000000000000e+04,1.584000000000000000e+04,1.412000000000000000e+04,1.552000000000000000e+04,1.436000000000000000e+04,1.056000000000000000e+04
7.964000000000000000e+04,7.752000000000000000e+04,4.460000000000000000e+04,2.736000000000000000e+04,9.440000000000000000e+03,1.132000000000000000e+04,9.400000000000000000e+03,7.480000000000000000e+03
8.120000000000000000e+04,6.696000000000000000e+04,3.844000000000000000e+04,2.112000000000000000e+04,1.376000000000000000e+04,8.200000000000000000e+03,2.048000000000000000e+04,3.840000000000000000e+03
7.928000000000000000e+04,8.304000000000000000e+04,4.872000000000000000e+04,1.712000000000000000e+04,2.784000000000000000e+04,1.020000000000000000e+04,1.052000000000000000e+04,8.760000000000000000e+03
