2.275200000000000000e+05,2.480800000000000000e+05,2.256400000000000000e+05,2.275200000000000000e+05,2.460400000000000000e+05,2.480800000000000000e+05,2.462000000000000000e+05,2.291600000000000000e+05
2.256400000000000000e+05,2.291600000000000000e+05,2.327200000000000000e+05,2.422000000000000000e+05,2.462000000000000000e+05,2.462000000000000000e+05,2.309600000000000000e+05,2.450800000000000000e+05
2.275200000000000000e+05,2.291600000000000000e+05,2.460400000000000000e+05,2.233600000000000000e+05,2.450800000000000000e+05,2.233600000000000000e+05,2.256400000000000000e+05,2.480800000000000000e+05
2.291600000000000000e+05,2.291600000000000000e+05,2.450800000000000000e+05,2.327200000000000000e+05,2.450800000000000000e+05,2.233600000000000000e+05,2.450800000000000000e+05,2.291600000000000000e+05
2.327200000000000000e+05,2.275200000000000000e+05,2.429600000000000000e+05,2.309600000000000000e+05,2.453200000000000000e+05,2.462000000000000000e+05,2.450800000000000000e+05,2.256400000000000000e+05
6.124000000000000000e+04,6.212000000000000000e+04,4.084000000000000000e+04,2.428000000000000000e+04,1.964000000000000000e+04,1.892000000000000000e+04,1.064000000000000000e+04,8.480000000000000000e+03
6.264000000000000000e+04,5.864000000000000000e+04,3.788000000000000000e+04,1.864000000000000000e+04,1.588000000000000000e+04,1.128000000000000000e+04,9.520000000000000000e+03,1.176000000000000000e+04
6.236000000000000000e+04,6.344000000000000000e+04,4.500000000000000000e+04,2.352000000000000000e+04,1.668000000000000000e+04,1.408000000000000000e+04,1.204000000000000000e+04,1.200000000000000000e+04
7.100000000000000000e+04,6.096000000000000000e+04,3.884000000000000000e+04,3.212000000000000000e+04,1.884000000000000000e+04,1.232000000000000000e+04,1.304000000000000000e+04,8.040000000000000000e+03
6.384000000000000000e+04,6.092000000000000000e+04,3.512000000000000000e+04,1.956000000000000000e+04,1.628000000000000000e+04,8.280000000000000000e+03,1.180000000000000000e+04,5.840000000000000000e+03
1.543200000000000000e+05,1.374000000000000000e+05,7.000000000000000000e+04,3.608000000000000000e+04,2.112000000000000000e+04,2.388000000000000000e+04,1.944000000000000000e+04,7.680000000000000000e+03
1.276400000000000000e+05,1.233200000000000000e+05,6.168000000000000000e+04,2.936000000000000000e+04,1.676000000000000000e+04,1.812000000000000000e+04,2.860000000000000000e+04,1.524000000000000000e+04
1.350800000000000000e+05,1.327600000000000000e+05,7.252000000000000000e+04,5.556000000000000000e+04,2.732000000000000000e+04,1.424000000000000000e+04,1.844000000000000000e+04,9.080000000000000000e+03
1.358000000000000000e+05,1.347200000000000000e+05,6.132000000000000000e+04,3.248000000000000000e+04,1.800000000000000000e+04,1.900000000000000000e+04,1.704000000000000000e+04,2.136000000000000000e+04
1.312800000000000000e+05,1.241200000000000000e+05,6.468000000000000000e+04,4.104000000000000000e+04,2.768000000000000000e+04,1.948000000000000000e+04,2.780000000000000000e+04,1.824000000000000000e+04
1.144800000000000000e+05,1.048400000000000000e+05,5.312000000000000000e+04,3.708000000000000000e+04,1.984000000000000000e+04,1.812000000000000000e+04,3.808000000000000000e+04,1.864000000000000000e+04
1.164800000000000000e+05,1.167600000000000000e+05,5.340000000000000000e+04,2.632000000000000000e+04,3.840000000000000000e+04,2.240000000000000000e+04,2.484000000000000000e+04,1.372000000000000000e+04
1.026400000000000000e+05,1.049200000000000000e+05,5.864000000000000000e+04,2.744000000000000000e+04,2.196000000000000000e+04,1.728000000000000000e+04,2.096000000000000000e+04,3.880000000000000000e+03
1.106000000000000000e+05,1.178000000000000000e+05,4.344000000000000000e+04,2.568000000000000000e+04,2.160000000000000000e+04,1.148000000000000000e+04,1.348000000000000000e+04,1.052000000000000000e+04
1.342800000000000000e+05,1.123200000000000000e+05,7.004000000000000000e+04,2.412000000000000000e+04,3.428000000000000000e+04,1.892000000000000000e+04,2.168000000000000000e+04,1.404000000000000000e+04
8.144000000000000000e+04,7.060000000000000000e+04,4.324000000000000000e+04,2.276000000000000000e+04,2.200000000000000000e+04,1.724000000000000000e+04,1.796000000000000000e+04,2.560000000000000000e+03
7.764000000000000000e+04,8.336000000000000000e+04,3.800000000000000000e+04,1.680000000000000000e+04,9.840000000000000000e+03,8.800000000000000000e+03,1.632000000000000000e+04,5.880000000000000000e+03
6.480000000000000000e+04,6.448000000000000000e+04,3.488000000000000000e+04,1.516000000000000000e+04,1.068000000000000000e+04,1.032000000000000000e+04,1.052000000000000000e+04,1.108000000000000000e+04
7.920000000000000000e+04,6.964000000000000000e+04,3.560000000000000000e+04,1.152000000000000000e+04,1.220000000000000000e+04,3.400000000000000000e+03,1.056000000000000000e+04,6.360000000000000000e+03
8.708000000000000000e+04,7.668000000000000000e+04,3.680000000000000000e+04,1.584000000000000000e+04,2.340000000000000000e+04,3.600000000000000000e+03,8.120000000000000000e+03,8.960000000000000000e+03
